Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.022144,4.485667705535889,0.975900,195.04044667983445,0.160466,32.5,1.158511
0.022163,4.485667705535889,0.976723,197.57946377374572,0.160601,32.5,1.159488
0.022182,4.485667705535889,0.977544,197.03696521994252,0.160737,32.5,1.160463
0.022201,4.485667705535889,0.978369,196.99692550245564,0.160873,32.5,1.161442
0.022219,4.485667705535889,0.979198,198.45991057161746,0.161009,32.5,1.162426
0.022238,4.485667705535889,0.980021,197.5002193378574,0.161144,32.5,1.163403
0.022257,4.485667705535889,0.980848,198.56425767724957,0.161280,32.5,1.164384
0.022275,4.485667705535889,0.981671,197.48730979820692,0.161415,32.5,1.165361
0.022294,4.485667705535889,0.982489,195.46560553710296,0.161551,32.5,1.166335
0.022313,4.485667705535889,0.983311,197.20773197922554,0.161686,32.5,1.167310
0.022332,4.485667705535889,0.984135,197.82395028645578,0.161822,32.5,1.168289
0.022350,4.485667705535889,0.984956,196.98825108746058,0.161957,32.5,1.169263
0.022369,4.485667705535889,0.985781,198.1253054365364,0.162093,32.5,1.170243
0.022388,4.485667705535889,0.986602,196.86101426147312,0.162228,32.5,1.171218
0.022406,4.485667705535889,0.987424,197.34732148035445,0.162364,32.5,1.172195
0.022425,4.485667705535889,0.988245,196.97371463129716,0.162499,32.5,1.173169
0.022444,4.485667705535889,0.989056,194.51877225067835,0.162635,32.5,1.174134
0.022462,4.485667705535889,0.989887,199.07020733795363,0.162770,32.5,1.175120
0.022481,4.485667705535889,0.990712,197.99154340822884,0.162906,32.5,1.176099
0.022500,4.485667705535889,0.991538,198.2787554134935,0.163041,32.5,1.177079
0.022519,4.485667705535889,0.992365,198.10390239437166,0.163177,32.5,1.178061
0.022537,4.485667705535889,0.993189,197.66281730258342,0.163312,32.5,1.179038
0.022556,4.485667705535889,0.994015,198.3655060628401,0.163448,32.5,1.180019
0.022575,4.485667705535889,0.994822,193.85219633579538,0.163583,32.5,1.180980
0.022593,4.485667705535889,0.995647,197.83043423883848,0.163718,32.5,1.181958
0.022612,4.485667705535889,0.996479,198.32090308809984,0.163855,32.5,1.182946
0.022631,4.485667705535889,0.997304,198.13320231166102,0.163990,32.5,1.183925
0.022650,4.485667705535889,0.998137,199.34097773971206,0.164126,32.5,1.184913
0.022668,4.485667705535889,0.998965,198.67313675729898,0.164261,32.5,1.185895
0.022687,4.485667705535889,0.999790,197.96665834786114,0.164397,32.5,1.186873
0.022706,4.485667705535889,1.000623,199.2547288396132,0.164533,32.5,1.187861
0.022724,4.485667705535889,1.001434,194.70310307770964,0.164668,32.5,1.188827
0.022743,4.485667705535889,1.002259,198.0588467588761,0.164804,32.5,1.189806
0.022762,4.485667705535889,1.003089,199.05880073551103,0.164939,32.5,1.190789
0.022780,4.485667705535889,1.003913,197.97793571640614,0.165074,32.5,1.191768
0.022799,4.485667705535889,1.004737,197.7751542173914,0.165210,32.5,1.192746
0.022818,4.485667705535889,1.005562,197.8239671061324,0.165345,32.5,1.193725
0.022837,4.485667705535889,1.006389,198.60902884215594,0.165481,32.5,1.194706
0.022855,4.485667705535889,1.007214,198.10578245241493,0.165616,32.5,1.195686
0.022874,4.485667705535889,1.008022,193.70776006753246,0.165752,32.5,1.196647
0.022893,4.485667705535889,1.008853,198.8386436046759,0.165887,32.5,1.197633
0.022911,4.485667705535889,1.009679,197.80591451034235,0.166023,32.5,1.198613
0.022930,4.485667705535889,1.010507,198.83131974825312,0.166159,32.5,1.199596
0.022949,4.485667705535889,1.011334,198.51612387101522,0.166294,32.5,1.200577
0.022967,4.485667705535889,1.012158,197.70335323848798,0.166429,32.5,1.201555
0.022986,4.485667705535889,1.012983,198.18135926994603,0.166565,32.5,1.202534
0.023005,4.485667705535889,1.013816,199.34007513409367,0.166701,32.5,1.203521
0.023024,4.485667705535889,1.014620,193.1550157107745,0.166836,32.5,1.204480
0.023042,4.485667705535889,1.015452,198.0849141210467,0.166972,32.5,1.205467
0.023061,4.485667705535889,1.016275,197.61333541490458,0.167108,32.5,1.206444
0.023080,4.485667705535889,1.017098,197.57727537189848,0.167243,32.5,1.207421
0.023098,4.485667705535889,1.017925,198.30936305734127,0.167379,32.5,1.208402
0.023117,4.485667705535889,1.018755,197.9614657575682,0.167515,32.5,1.209387
0.023136,4.485667705535889,1.019577,197.39115394331017,0.167650,32.5,1.210364
0.023155,4.485667705535889,1.020401,197.638264232972,0.167786,32.5,1.211341
0.023173,4.485667705535889,1.021203,192.48713415568133,0.167921,32.5,1.212297
0.023192,4.485667705535889,1.022032,199.09375038004723,0.168057,32.5,1.213281
0.023211,4.485667705535889,1.022857,197.90312689032928,0.168192,32.5,1.214260
0.023229,4.485667705535889,1.023687,198.20636961757626,0.168328,32.5,1.215245
0.023248,4.485667705535889,1.024512,197.91880070114655,0.168464,32.5,1.216224
0.023267,4.485667705535889,1.025343,198.9762786472877,0.168600,32.5,1.217210
0.023286,4.485667705535889,1.026169,198.04542186142885,0.168735,32.5,1.218189
0.023304,4.485667705535889,1.026997,198.7522819246106,0.168870,32.5,1.219171
0.023323,4.485667705535889,1.027809,195.02472483615767,0.169006,32.5,1.220138
0.023342,4.485667705535889,1.028632,197.4554563530574,0.169141,32.5,1.221115
0.023360,4.485667705535889,1.029459,198.5813899438609,0.169277,32.5,1.222096
0.023379,4.485667705535889,1.030289,199.1762531200839,0.169412,32.5,1.223080
0.023398,4.485667705535889,1.031116,198.4745259041933,0.169547,32.5,1.224061
0.023416,4.485667705535889,1.031942,198.40096416751265,0.169683,32.5,1.225042
0.023435,4.485667705535889,1.032766,197.75539671174323,0.169818,32.5,1.226020
0.023454,4.485667705535889,1.033596,199.1758185874705,0.169954,32.5,1.227004
0.023472,4.485667705535889,1.034405,194.20747301879922,0.170089,32.5,1.227967
0.023491,4.485667705535889,1.035230,197.8382523468398,0.170225,32.5,1.228945
0.023510,4.485667705535889,1.036059,198.92943945322546,0.170360,32.5,1.229928
0.023529,4.485667705535889,1.036885,198.33628541796517,0.170495,32.5,1.230909
0.023547,4.485667705535889,1.037708,197.5813272419307,0.170631,32.5,1.231886
0.023566,4.485667705535889,1.038537,198.95424830125017,0.170766,32.5,1.232869
0.023585,4.485667705535889,1.039362,197.98388035392045,0.170902,32.5,1.233848
0.023603,4.485667705535889,1.040190,198.68820982365995,0.171037,32.5,1.234831
0.023622,4.485667705535889,1.041002,194.90589363947413,0.171173,32.5,1.235797
0.023641,4.485667705535889,1.041827,197.8265020746482,0.171308,32.5,1.236775
0.023659,4.485667705535889,1.042652,198.1164186581236,0.171443,32.5,1.237755
0.023678,4.485667705535889,1.043479,198.57791619045895,0.171579,32.5,1.238736
0.023697,4.485667705535889,1.044309,197.93558478413703,0.171715,32.5,1.239721
0.023716,4.485667705535889,1.045133,197.7195764757127,0.171851,32.5,1.240699
0.023734,4.485667705535889,1.045962,198.04867409942014,0.171987,32.5,1.241682
0.023753,4.485667705535889,1.046784,197.3906714040456,0.172122,32.5,1.242659
0.023772,4.485667705535889,1.047597,194.18875391680288,0.172258,32.5,1.243627
0.023790,4.485667705535889,1.048422,197.89218124007994,0.172394,32.5,1.244606
0.023809,4.485667705535889,1.049246,197.74368504372302,0.172529,32.5,1.245584
0.023828,4.485667705535889,1.050072,198.33045294841958,0.172664,32.5,1.246564
0.023847,4.485667705535889,1.050898,198.3676735345684,0.172800,32.5,1.247545
0.023865,4.485667705535889,1.051723,197.81684301610176,0.172935,32.5,1.248523
0.023884,4.485667705535889,1.052548,197.43582796577084,0.173071,32.5,1.249503
0.023903,4.485667705535889,1.053369,195.91719517759688,0.173207,32.5,1.250479
0.023921,4.485667705535889,1.054183,195.34616287529022,0.173343,32.5,1.251447
0.023940,4.485667705535889,1.055017,199.83091820234412,0.173478,32.5,1.252436
0.023959,4.485667705535889,1.055839,197.40416214514997,0.173614,32.5,1.253412
0.023978,4.485667705535889,1.056665,198.26229056562272,0.173749,32.5,1.254392
0.023996,4.485667705535889,1.057486,197.03147021126895,0.173885,32.5,1.255367
0.024015,4.485667705535889,1.058313,198.41486601742315,0.174020,32.5,1.256348
0.024034,4.485667705535889,1.059134,197.19108049936395,0.174155,32.5,1.257323
0.024052,4.485667705535889,1.059964,199.11052502330048,0.174291,32.5,1.258307
0.024071,4.485667705535889,1.060774,194.53228782489546,0.174426,32.5,1.259272
0.024090,4.485667705535889,1.061598,197.60388036534192,0.174562,32.5,1.260249
0.024108,4.485667705535889,1.062421,197.68977493199313,0.174697,32.5,1.261227
0.024127,4.485667705535889,1.063242,196.87127506248996,0.174833,32.5,1.262201
0.024146,4.485667705535889,1.064072,198.87247297506036,0.174968,32.5,1.263187
0.024165,4.485667705535889,1.064895,197.4737450101279,0.175104,32.5,1.264163
0.024183,4.485667705535889,1.065717,197.26979911813618,0.175239,32.5,1.265139
0.024202,4.485667705535889,1.066525,193.9880127554491,0.175375,32.5,1.266102
0.024221,4.485667705535889,1.067354,197.53720040089257,0.175511,32.5,1.267085
0.024239,4.485667705535889,1.068178,197.99344056217726,0.175646,32.5,1.268064
0.024258,4.485667705535889,1.069001,197.43544747168892,0.175782,32.5,1.269041
0.024277,4.485667705535889,1.069826,197.58090711497763,0.175918,32.5,1.270021
0.024295,4.485667705535889,1.070654,198.697154797437,0.176053,32.5,1.271003
0.024314,4.485667705535889,1.071484,198.07065710169672,0.176189,32.5,1.271987
0.024333,4.485667705535889,1.072309,197.88242158700763,0.176325,32.5,1.272966
0.024352,4.485667705535889,1.073119,194.57794043155118,0.176460,32.5,1.273931
0.024370,4.485667705535889,1.073950,199.4466944222539,0.176595,32.5,1.274916
0.024389,4.485667705535889,1.074776,198.13040606901507,0.176731,32.5,1.275895
0.024408,4.485667705535889,1.075601,198.01035354183574,0.176866,32.5,1.276875
0.024426,4.485667705535889,1.076424,197.6451474970102,0.177002,32.5,1.277852
0.024445,4.485667705535889,1.077246,197.2320053130895,0.177137,32.5,1.278828
0.024464,4.485667705535889,1.078064,196.39121355637937,0.177272,32.5,1.279800
0.024482,4.485667705535889,1.078887,197.64053757577418,0.177408,32.5,1.280778
0.024501,4.485667705535889,1.079684,191.22768863782443,0.177543,32.5,1.281729
0.024520,4.485667705535889,1.080511,198.46167556209514,0.177679,32.5,1.282710
0.024539,4.485667705535889,1.081336,197.9029525954093,0.177814,32.5,1.283688
0.024557,4.485667705535889,1.082161,198.23225948301138,0.177950,32.5,1.284668
0.024576,4.485667705535889,1.082990,198.7364385717049,0.178085,32.5,1.285650
0.024595,4.485667705535889,1.083815,198.07458422226807,0.178220,32.5,1.286630
0.024613,4.485667705535889,1.084640,198.05768245951108,0.178356,32.5,1.287609
0.024632,4.485667705535889,1.085471,197.76783239206318,0.178492,32.5,1.288595
0.024651,4.485667705535889,1.086291,196.87375940000402,0.178628,32.5,1.289569
0.024670,4.485667705535889,1.087117,197.4289551067254,0.178764,32.5,1.290550
0.024688,4.485667705535889,1.087945,198.81883952731852,0.178899,32.5,1.291532
0.024707,4.485667705535889,1.088768,197.49710493854013,0.179035,32.5,1.292509
0.024726,4.485667705535889,1.089592,197.85649092521768,0.179170,32.5,1.293488
0.024744,4.485667705535889,1.090416,197.86117702627627,0.179305,32.5,1.294466
0.024763,4.485667705535889,1.091241,197.79993393549054,0.179441,32.5,1.295444
0.024782,4.485667705535889,1.092072,199.67025528039858,0.179576,32.5,1.296430
0.024800,4.485667705535889,1.092882,194.28286562591208,0.179712,32.5,1.297394
0.024819,4.485667705535889,1.093710,198.20294938143942,0.179847,32.5,1.298376
0.024838,4.485667705535889,1.094533,197.56354128419827,0.179983,32.5,1.299353
0.024857,4.485667705535889,1.095359,198.26656892422105,0.180118,32.5,1.300333
0.024875,4.485667705535889,1.096185,198.38931782708426,0.180254,32.5,1.301314
0.024894,4.485667705535889,1.097010,198.03088177711564,0.180389,32.5,1.302293
0.024913,4.485667705535889,1.097835,198.09027350741093,0.180524,32.5,1.303273
0.024931,4.485667705535889,1.098668,199.01243481021083,0.180660,32.5,1.304259
0.024950,4.485667705535889,1.099480,195.02318790089134,0.180796,32.5,1.305226
0.024969,4.485667705535889,1.100306,198.18265491205256,0.180931,32.5,1.306206
0.024987,4.485667705535889,1.101130,197.75696555239122,0.181067,32.5,1.307184
0.025006,4.485667705535889,1.101954,197.73125671818548,0.181202,32.5,1.308162
0.025025,4.485667705535889,1.102781,198.04995479084906,0.181338,32.5,1.309143
0.025044,4.485667705535889,1.103604,197.64961587573106,0.181473,32.5,1.310121
0.025062,4.485667705535889,1.104432,198.7071346442767,0.181609,32.5,1.311103
0.025081,4.485667705535889,1.105257,198.06418787521483,0.181744,32.5,1.312082
0.025100,4.485667705535889,1.106071,195.26544197425886,0.181879,32.5,1.313050
0.025118,4.485667705535889,1.106894,197.15148636259718,0.182015,32.5,1.314028
0.025137,4.485667705535889,1.107718,197.79323322870434,0.182151,32.5,1.315006
0.025156,4.485667705535889,1.108546,198.50518231455106,0.182286,32.5,1.315987
0.025174,4.485667705535889,1.109371,198.17475367937982,0.182421,32.5,1.316967
0.025193,4.485667705535889,1.110195,197.86251519985657,0.182557,32.5,1.317945
0.025212,4.485667705535889,1.111027,198.77204808544002,0.182693,32.5,1.318931
0.025231,4.485667705535889,1.111855,198.7328640613481,0.182828,32.5,1.319913
0.025249,4.485667705535889,1.112663,193.9429834541782,0.182964,32.5,1.320876
0.025268,4.485667705535889,1.113488,198.02184874565873,0.183099,32.5,1.321855
0.025287,4.485667705535889,1.114310,197.37199519399843,0.183234,32.5,1.322831
0.025305,4.485667705535889,1.115134,197.75815413484173,0.183370,32.5,1.323809
0.025324,4.485667705535889,1.115959,197.93926667553745,0.183505,32.5,1.324788
0.025343,4.485667705535889,1.116788,198.93091342410577,0.183641,32.5,1.325771
0.025361,4.485667705535889,1.117613,198.13242901058467,0.183776,32.5,1.326751
0.025380,4.485667705535889,1.118440,198.52541908241784,0.183912,32.5,1.327732
0.025399,4.485667705535889,1.119254,195.28119480387195,0.184047,32.5,1.328699
0.025417,4.485667705535889,1.120078,197.9197523129365,0.184182,32.5,1.329678
0.025436,4.485667705535889,1.120903,197.83316486978202,0.184318,32.5,1.330656
0.025455,4.485667705535889,1.121735,199.83256382240813,0.184453,32.5,1.331643
0.025473,4.485667705535889,1.122563,198.6661398517819,0.184589,32.5,1.332625
0.025492,4.485667705535889,1.123391,197.62069753126872,0.184725,32.5,1.333608
0.025511,4.485667705535889,1.124216,198.0901816075137,0.184860,32.5,1.334587
0.025530,4.485667705535889,1.125033,196.08747534487767,0.184996,32.5,1.335558
0.025548,4.485667705535889,1.125859,198.3334595380845,0.185131,32.5,1.336538
0.025567,4.485667705535889,1.126685,198.25798020165448,0.185266,32.5,1.337518
0.025586,4.485667705535889,1.127512,198.4429030093907,0.185402,32.5,1.338499
0.025604,4.485667705535889,1.128336,197.81276522017342,0.185537,32.5,1.339478
0.025623,4.485667705535889,1.129166,197.9373422968185,0.185674,32.5,1.340463
0.025642,4.485667705535889,1.129992,198.15755493071165,0.185809,32.5,1.341443
0.025661,4.485667705535889,1.130816,197.80779814426623,0.185945,32.5,1.342421
0.025679,4.485667705535889,1.131628,194.91751727421686,0.186080,32.5,1.343388
0.025698,4.485667705535889,1.132453,197.91917991634006,0.186215,32.5,1.344366
0.025717,4.485667705535889,1.133282,198.95726728593857,0.186351,32.5,1.345349
0.025735,4.485667705535889,1.134110,198.8446889576192,0.186486,32.5,1.346332
0.025754,4.485667705535889,1.134935,198.03711104767174,0.186622,32.5,1.347311
0.025773,4.485667705535889,1.135763,198.69330220196227,0.186757,32.5,1.348293
0.025791,4.485667705535889,1.136591,198.83950505890954,0.186893,32.5,1.349275
0.025810,4.485667705535889,1.137417,198.22425541933592,0.187028,32.5,1.350255
0.025829,4.485667705535889,1.138230,195.157665130397,0.187163,32.5,1.351222
0.025847,4.485667705535889,1.139056,198.09767086220344,0.187299,32.5,1.352202
0.025866,4.485667705535889,1.139883,198.5327004148048,0.187434,32.5,1.353183
0.025885,4.485667705535889,1.140708,197.97873807278376,0.187570,32.5,1.354162
0.025903,4.485667705535889,1.141535,198.50476315233146,0.187705,32.5,1.355143
0.025922,4.485667705535889,1.142358,197.72345633954035,0.187840,32.5,1.356121
0.025941,4.485667705535889,1.143180,197.1762305404923,0.187976,32.5,1.357097
0.025960,4.485667705535889,1.144006,198.05149643213616,0.188111,32.5,1.358077
0.025978,4.485667705535889,1.144819,194.9608728404359,0.188247,32.5,1.359044
0.025997,4.485667705535889,1.145641,197.29725025684715,0.188382,32.5,1.360020
0.026016,4.485667705535889,1.146467,197.69284003590366,0.188518,32.5,1.361001
0.026034,4.485667705535889,1.147297,199.21190635141951,0.188654,32.5,1.361985
0.026053,4.485667705535889,1.148124,198.50723762849412,0.188789,32.5,1.362967
0.026072,4.485667705535889,1.148947,195.97493752429705,0.188926,32.5,1.363945
0.026091,4.485667705535889,1.149774,197.3942059779549,0.189062,32.5,1.364926
0.026109,4.485667705535889,1.150592,196.52035917554312,0.189197,32.5,1.365899
0.026128,4.485667705535889,1.151408,194.6327387046234,0.189333,32.5,1.366869
0.026147,4.485667705535889,1.152224,195.90490634625107,0.189469,32.5,1.367839
0.026166,4.485667705535889,1.153048,197.7757421615908,0.189604,32.5,1.368817
0.026184,4.485667705535889,1.153869,197.06649065157382,0.189739,32.5,1.369793
0.026203,4.485667705535889,1.154693,197.88825071881413,0.189875,32.5,1.370771
0.026222,4.485667705535889,1.155518,198.02545284348548,0.190010,32.5,1.371750
0.026240,4.485667705535889,1.156338,196.69499519125068,0.190146,32.5,1.372724
0.026259,4.485667705535889,1.157159,197.13955071433708,0.190281,32.5,1.373699
0.026278,4.485667705535889,1.157965,193.22751312386674,0.190417,32.5,1.374659
0.026296,4.485667705535889,1.158795,198.37021717330134,0.190553,32.5,1.375644
0.026315,4.485667705535889,1.159621,198.33884097295177,0.190688,32.5,1.376624
0.026334,4.485667705535889,1.160442,196.9976910065325,0.190823,32.5,1.377599
0.026353,4.485667705535889,1.161264,197.25833478347005,0.190959,32.5,1.378575
0.026371,4.485667705535889,1.162088,196.73214846359295,0.191095,32.5,1.379554
0.026390,4.485667705535889,1.162905,196.11608822485562,0.191230,32.5,1.380525
0.026409,4.485667705535889,1.163729,197.67144925232972,0.191366,32.5,1.381503
0.026427,4.485667705535889,1.164539,193.59246515206405,0.191502,32.5,1.382468
0.026446,4.485667705535889,1.165361,197.16780016425753,0.191637,32.5,1.383444
0.026465,4.485667705535889,1.166186,198.15547237646786,0.191773,32.5,1.384424
0.026484,4.485667705535889,1.167007,195.66974050393014,0.191909,32.5,1.385400
0.026502,4.485667705535889,1.167827,196.91726434731768,0.192045,32.5,1.386374
0.026521,4.485667705535889,1.168651,197.6197903784488,0.192180,32.5,1.387352
0.026540,4.485667705535889,1.169468,196.19890020467003,0.192315,32.5,1.388323
0.026559,4.485667705535889,1.170297,198.1151868123079,0.192451,32.5,1.389307
0.026577,4.485667705535889,1.171110,193.44388697350152,0.192588,32.5,1.390275
0.026596,4.485667705535889,1.171935,198.1689188659238,0.192723,32.5,1.391255
0.026615,4.485667705535889,1.172756,196.961872045721,0.192859,32.5,1.392229
0.026633,4.485667705535889,1.173580,197.89939131824434,0.192994,32.5,1.393208
0.026652,4.485667705535889,1.174401,197.06063262871362,0.193130,32.5,1.394183
0.026671,4.485667705535889,1.175223,197.34179769679653,0.193265,32.5,1.395159
0.026689,4.485667705535889,1.176051,198.5487013147661,0.193400,32.5,1.396141
0.026708,4.485667705535889,1.176882,199.55752794613156,0.193536,32.5,1.397126
0.026727,4.485667705535889,1.177691,194.0909572544164,0.193671,32.5,1.398089
0.026746,4.485667705535889,1.178519,198.7832327364031,0.193807,32.5,1.399071
0.026764,4.485667705535889,1.179346,198.544679305973,0.193942,32.5,1.400052
0.026783,4.485667705535889,1.180170,197.8770286394993,0.194078,32.5,1.401031
0.026802,4.485667705535889,1.180998,198.66059532385816,0.194213,32.5,1.402013
0.026820,4.485667705535889,1.181833,199.51463892423146,0.194349,32.5,1.403003
0.026839,4.485667705535889,1.182663,199.21462991877272,0.194484,32.5,1.403986
0.026858,4.485667705535889,1.183487,197.7610794357204,0.194620,32.5,1.404965
0.026876,4.485667705535889,1.184299,194.8605870601235,0.194755,32.5,1.405931
0.026895,4.485667705535889,1.185127,198.81902617184892,0.194891,32.5,1.406913
0.026914,4.485667705535889,1.185949,197.29425395891235,0.195026,32.5,1.407889
0.026933,4.485667705535889,1.186776,198.3916359769893,0.195161,32.5,1.408870
0.026951,4.485667705535889,1.187605,198.98832976072998,0.195297,32.5,1.409853
0.026970,4.485667705535889,1.188429,197.93321330988482,0.195432,32.5,1.410832
0.026989,4.485667705535889,1.189254,197.87200332581986,0.195568,32.5,1.411810
0.027007,4.485667705535889,1.190057,192.70080593280468,0.195703,32.5,1.412767
0.027026,4.485667705535889,1.190882,197.44313471623914,0.195839,32.5,1.413747
0.027045,4.485667705535889,1.191706,197.81906813442862,0.195974,32.5,1.414725
0.027063,4.485667705535889,1.192531,198.094433073006,0.196110,32.5,1.415705
0.027082,4.485667705535889,1.193359,198.61089042472582,0.196245,32.5,1.416686
0.027101,4.485667705535889,1.194186,198.64467746487605,0.196381,32.5,1.417668
0.027119,4.485667705535889,1.195012,198.1373446529958,0.196516,32.5,1.418647
0.027138,4.485667705535889,1.195836,197.82414213493212,0.196652,32.5,1.419626
0.027157,4.485667705535889,1.196643,193.70627081626424,0.196787,32.5,1.420587
0.027176,4.485667705535889,1.197467,197.77041538776456,0.196922,32.5,1.421565
0.027194,4.485667705535889,1.198294,198.5001414179053,0.197058,32.5,1.422546
0.027213,4.485667705535889,1.199120,198.16644046054083,0.197193,32.5,1.423526
0.027232,4.485667705535889,1.199945,198.02971622382896,0.197329,32.5,1.424505
0.027250,4.485667705535889,1.200769,197.71228258732114,0.197464,32.5,1.425484
0.027269,4.485667705535889,1.201604,199.04413028501165,0.197600,32.5,1.426473
0.027288,4.485667705535889,1.202429,198.12459497095537,0.197736,32.5,1.427453
0.027306,4.485667705535889,1.203237,193.9416789719375,0.197871,32.5,1.428415
0.027325,4.485667705535889,1.204061,197.73709273354416,0.198007,32.5,1.429393
0.027344,4.485667705535889,1.204890,198.95905488323666,0.198143,32.5,1.430377
0.027362,4.485667705535889,1.205716,199.91380121334703,0.198278,32.5,1.431356
0.027381,4.485667705535889,1.206540,197.82163822236447,0.198413,32.5,1.432334
0.027400,4.485667705535889,1.207363,197.532060365051,0.198548,32.5,1.433311
0.027418,4.485667705535889,1.208191,198.67175065900773,0.198684,32.5,1.434293
0.027437,4.485667705535889,1.209014,197.46473997698857,0.198819,32.5,1.435270
0.027456,4.485667705535889,1.209820,193.64352631866848,0.198955,32.5,1.436231
0.027474,4.485667705535889,1.210645,197.86474477738037,0.199090,32.5,1.437209
0.027493,4.485667705535889,1.211469,197.72442359235015,0.199225,32.5,1.438187
0.027512,4.485667705535889,1.212294,198.1904115327649,0.199361,32.5,1.439167
0.027531,4.485667705535889,1.213122,198.63749369922562,0.199496,32.5,1.440149
0.027549,4.485667705535889,1.213953,198.77616771613947,0.199632,32.5,1.441135
0.027568,4.485667705535889,1.214778,197.9102200298767,0.199768,32.5,1.442113
0.027587,4.485667705535889,1.215604,198.29418239064879,0.199903,32.5,1.443094
0.027606,4.485667705535889,1.216416,193.77595110309608,0.200039,32.5,1.444061
0.027624,4.485667705535889,1.217241,197.96894731642155,0.200175,32.5,1.445040
0.027643,4.485667705535889,1.218069,198.61488833314493,0.200310,32.5,1.446022
0.027662,4.485667705535889,1.218892,197.5378282892674,0.200446,32.5,1.446999
0.027680,4.485667705535889,1.219712,196.7964953059969,0.200581,32.5,1.447973
0.027699,4.485667705535889,1.220536,197.80168408338128,0.200716,32.5,1.448951
0.027718,4.485667705535889,1.221364,198.77278362171137,0.200852,32.5,1.449933
0.027736,4.485667705535889,1.222184,196.72100706478045,0.200987,32.5,1.450907
0.027755,4.485667705535889,1.222995,193.36704988914929,0.201124,32.5,1.451874
0.027774,4.485667705535889,1.223818,197.62564662837235,0.201259,32.5,1.452851
0.027793,4.485667705535889,1.224639,197.03948766720367,0.201394,32.5,1.453826
0.027811,4.485667705535889,1.225463,197.56841919483605,0.201530,32.5,1.454804
0.027830,4.485667705535889,1.226288,198.19107702789665,0.201665,32.5,1.455783
0.027849,4.485667705535889,1.227110,197.13953846852257,0.201801,32.5,1.456760
0.027867,4.485667705535889,1.227931,197.03419619036183,0.201936,32.5,1.457735
0.027886,4.485667705535889,1.228749,195.78819032674934,0.202072,32.5,1.458707
0.027905,4.485667705535889,1.229548,191.79048012800305,0.202207,32.5,1.459660
0.027923,4.485667705535889,1.230370,197.42197287849882,0.202343,32.5,1.460637
0.027942,4.485667705535889,1.231196,198.20203990768576,0.202478,32.5,1.461617
0.027961,4.485667705535889,1.232012,195.73625796041838,0.202614,32.5,1.462586
0.027980,4.485667705535889,1.232836,196.56235853087512,0.202750,32.5,1.463566
0.027998,4.485667705535889,1.233658,197.2424913867429,0.202885,32.5,1.464541
0.028017,4.485667705535889,1.234476,196.4884828168217,0.203021,32.5,1.465514
0.028036,4.485667705535889,1.235301,197.8247479532945,0.203156,32.5,1.466493
0.028054,4.485667705535889,1.236103,192.74899253665026,0.203292,32.5,1.467449
0.028073,4.485667705535889,1.236930,197.17179470012331,0.203428,32.5,1.468431
0.028092,4.485667705535889,1.237750,196.97752389546054,0.203563,32.5,1.469406
0.028111,4.485667705535889,1.238574,197.63120669638806,0.203699,32.5,1.470383
0.028129,4.485667705535889,1.239388,195.30033510117264,0.203834,32.5,1.471351
0.028148,4.485667705535889,1.240212,197.48835693654215,0.203970,32.5,1.472329
0.028167,4.485667705535889,1.241028,195.60809650632498,0.204105,32.5,1.473300
0.028185,4.485667705535889,1.241859,198.78078850050287,0.204241,32.5,1.474286
0.028204,4.485667705535889,1.242661,192.62275209688133,0.204377,32.5,1.475242
0.028223,4.485667705535889,1.243481,196.18436438073212,0.204513,32.5,1.476217
0.028242,4.485667705535889,1.244300,196.45580971178242,0.204648,32.5,1.477189
0.028260,4.485667705535889,1.245120,196.7950436772366,0.204783,32.5,1.478163
0.028279,4.485667705535889,1.245946,197.21164217245976,0.204920,32.5,1.479145
0.028298,4.485667705535889,1.246761,195.46197237594282,0.205055,32.5,1.480113
0.028316,4.485667705535889,1.247585,197.78867919478094,0.205191,32.5,1.481092
0.028335,4.485667705535889,1.248406,197.18038641745562,0.205326,32.5,1.482067
0.028354,4.485667705535889,1.249216,194.3448600327096,0.205461,32.5,1.483031
0.028373,4.485667705535889,1.250032,195.1697320067179,0.205597,32.5,1.484002
0.028391,4.485667705535889,1.250854,197.24748985339247,0.205733,32.5,1.484978
0.028410,4.485667705535889,1.251682,198.6372366066329,0.205868,32.5,1.485960
0.028429,4.485667705535889,1.252515,198.7409044204746,0.206005,32.5,1.486949
0.028447,4.485667705535889,1.253338,197.36204323933816,0.206140,32.5,1.487925
0.028466,4.485667705535889,1.254161,196.86090369669483,0.206276,32.5,1.488903
0.028485,4.485667705535889,1.254984,197.52991238474516,0.206411,32.5,1.489880
0.028504,4.485667705535889,1.255795,194.8141257140101,0.206547,32.5,1.490846
0.028522,4.485667705535889,1.256620,197.87756697430632,0.206682,32.5,1.491824
0.028541,4.485667705535889,1.257442,197.3955634792482,0.206818,32.5,1.492800
0.028560,4.485667705535889,1.258264,197.2102069634022,0.206953,32.5,1.493776
0.028578,4.485667705535889,1.259088,197.78580545258842,0.207088,32.5,1.494754
0.028597,4.485667705535889,1.259916,198.86535717600864,0.207224,32.5,1.495737
0.028616,4.485667705535889,1.260740,197.83898530108448,0.207359,32.5,1.496715
0.028634,4.485667705535889,1.261566,198.19167053327,0.207495,32.5,1.497695
